review_id,order_id,product_id,rating,review_text,review_time
8069,25418,632,5,"Excellent product, highly recommend!",2023-07-26T00:00:00
8070,25418,613,5,"Excellent product, highly recommend!",2021-01-24T00:00:00
8071,25420,773,2,Not great quality.,2021-09-16T00:00:00
8072,25424,362,3,Okay overall.,2020-09-30T00:00:00
8073,25424,998,3,Okay overall.,2022-09-22T00:00:00
8074,25428,900,5,"Excellent product, highly recommend!",2022-06-24T00:00:00
8075,25428,1022,4,Good value for money!,2024-06-29T00:00:00
8076,25448,1056,5,"Excellent product, highly recommend!",2024-01-09T00:00:00
8077,25448,985,5,"Excellent product, highly recommend!",2024-01-05T00:00:00
8078,25452,190,5,"Excellent product, highly recommend!",2022-04-22T00:00:00
8079,25454,160,5,"Excellent product, highly recommend!",2020-05-16T00:00:00
8080,25462,1110,4,Good value for money!,2025-07-17T00:00:00
8081,25465,479,4,Good value for money!,2022-01-01T00:00:00
8082,25466,115,3,Okay overall.,2024-02-10T00:00:00
8083,25471,839,4,Good value for money!,2020-04-18T00:00:00
8084,25471,14,5,"Excellent product, highly recommend!",2024-07-07T00:00:00
8085,25476,754,2,Not great quality.,2023-07-05T00:00:00
8086,25476,702,4,Good value for money!,2025-08-15T00:00:00
8087,25476,805,3,Okay overall.,2020-02-14T00:00:00
8088,25478,1099,3,Okay overall.,2025-05-14T00:00:00
8089,25480,24,5,"Excellent product, highly recommend!",2021-05-01T00:00:00
8090,25490,370,3,Okay overall.,2022-01-09T00:00:00
8091,25490,494,4,Good value for money!,2025-09-29T00:00:00
8092,25498,52,4,Good value for money!,2023-06-24T00:00:00
8093,25498,67,5,"Excellent product, highly recommend!",2023-05-13T00:00:00
8094,25498,147,5,"Excellent product, highly recommend!",2023-08-20T00:00:00
8095,25500,1181,3,Okay overall.,2023-07-24T00:00:00
8096,25502,275,3,Okay overall.,2023-01-15T00:00:00
8097,25502,1042,3,Okay overall.,2020-04-07T00:00:00
8098,25502,602,4,Good value for money!,2021-10-19T00:00:00
8099,25502,1160,5,"Excellent product, highly recommend!",2023-02-13T00:00:00
8100,25507,1185,5,"Excellent product, highly recommend!",2020-12-05T00:00:00
8101,25507,291,5,"Excellent product, highly recommend!",2021-08-05T00:00:00
8102,25521,1080,3,Okay overall.,2021-12-08T00:00:00
8103,25524,250,4,Good value for money!,2022-05-12T00:00:00
8104,25524,95,4,Good value for money!,2025-02-09T00:00:00
8105,25534,1023,3,Okay overall.,2025-04-25T00:00:00
8106,25534,1000,4,Good value for money!,2023-03-31T00:00:00
8107,25534,995,3,Okay overall.,2021-02-07T00:00:00
8108,25539,1054,4,Good value for money!,2021-06-09T00:00:00
8109,25539,656,5,"Excellent product, highly recommend!",2021-01-16T00:00:00
8110,25543,979,4,Good value for money!,2023-11-04T00:00:00
8111,25546,341,5,"Excellent product, highly recommend!",2023-07-22T00:00:00
8112,25552,1115,2,Not great quality.,2022-07-15T00:00:00
8113,25552,1119,3,Okay overall.,2020-07-05T00:00:00
8114,25552,993,4,Good value for money!,2023-11-22T00:00:00
8115,25552,1096,3,Okay overall.,2023-04-05T00:00:00
8116,25552,1193,4,Good value for money!,2025-01-24T00:00:00
8117,25557,387,3,Okay overall.,2021-03-10T00:00:00
8118,25564,1028,4,Good value for money!,2022-07-13T00:00:00
8119,25564,1091,5,"Excellent product, highly recommend!",2021-08-28T00:00:00
8120,25564,1189,5,"Excellent product, highly recommend!",2024-04-04T00:00:00
8121,25564,1063,3,Okay overall.,2021-04-24T00:00:00
8122,25573,37,5,"Excellent product, highly recommend!",2021-02-06T00:00:00
8123,25588,426,3,Okay overall.,2023-12-28T00:00:00
8124,25588,1101,4,Good value for money!,2021-08-07T00:00:00
8125,25591,176,4,Good value for money!,2024-09-01T00:00:00
8126,25592,249,4,Good value for money!,2022-02-20T00:00:00
8127,25593,725,5,"Excellent product, highly recommend!",2025-03-07T00:00:00
8128,25593,797,5,"Excellent product, highly recommend!",2025-02-11T00:00:00
8129,25602,513,4,Good value for money!,2024-04-30T00:00:00
8130,25604,271,4,Good value for money!,2025-10-04T00:00:00
8131,25604,197,3,Okay overall.,2020-11-24T00:00:00
8132,25604,805,5,"Excellent product, highly recommend!",2023-07-29T00:00:00
8133,25613,289,1,"Very disappointed, would not buy again.",2021-06-04T00:00:00
8134,25625,972,5,"Excellent product, highly recommend!",2023-07-09T00:00:00
8135,25627,850,2,Not great quality.,2020-08-21T00:00:00
8136,25627,685,4,Good value for money!,2022-05-29T00:00:00
8137,25630,1114,1,"Very disappointed, would not buy again.",2024-03-04T00:00:00
8138,25630,1066,5,"Excellent product, highly recommend!",2023-04-09T00:00:00
8139,25635,273,5,"Excellent product, highly recommend!",2024-09-03T00:00:00
8140,25639,435,3,Okay overall.,2022-05-02T00:00:00
8141,25639,407,4,Good value for money!,2025-09-02T00:00:00
8142,25640,676,5,"Excellent product, highly recommend!",2021-10-07T00:00:00
8143,25642,487,4,Good value for money!,2022-07-03T00:00:00
8144,25643,692,5,"Excellent product, highly recommend!",2021-04-07T00:00:00
8145,25643,278,5,"Excellent product, highly recommend!",2020-02-12T00:00:00
8146,25643,825,5,"Excellent product, highly recommend!",2022-09-08T00:00:00
8147,25643,51,2,Not great quality.,2022-06-09T00:00:00
8148,25652,1005,4,Good value for money!,2023-06-11T00:00:00
8149,25657,742,4,Good value for money!,2023-08-19T00:00:00
8150,25660,277,3,Okay overall.,2025-05-30T00:00:00
8151,25661,634,3,Okay overall.,2024-03-23T00:00:00
8152,25665,1044,3,Okay overall.,2025-01-23T00:00:00
8153,25665,956,4,Good value for money!,2023-10-26T00:00:00
8154,25674,683,5,"Excellent product, highly recommend!",2023-12-28T00:00:00
8155,25674,1067,5,"Excellent product, highly recommend!",2025-04-22T00:00:00
8156,25677,1123,4,Good value for money!,2024-07-17T00:00:00
8157,25677,1103,5,"Excellent product, highly recommend!",2022-06-03T00:00:00
8158,25679,945,5,"Excellent product, highly recommend!",2021-10-07T00:00:00
8159,25679,1195,5,"Excellent product, highly recommend!",2020-03-26T00:00:00
8160,25679,275,4,Good value for money!,2022-08-13T00:00:00
8161,25683,775,5,"Excellent product, highly recommend!",2024-09-18T00:00:00
8162,25683,511,5,"Excellent product, highly recommend!",2023-10-26T00:00:00
8163,25683,839,4,Good value for money!,2022-05-05T00:00:00
8164,25690,708,5,"Excellent product, highly recommend!",2023-09-17T00:00:00
8165,25692,551,4,Good value for money!,2022-10-09T00:00:00
8166,25694,945,5,"Excellent product, highly recommend!",2023-08-02T00:00:00
8167,25704,263,3,Okay overall.,2024-04-29T00:00:00
8168,25704,308,3,Okay overall.,2020-11-15T00:00:00
8169,25708,96,4,Good value for money!,2022-08-20T00:00:00
8170,25709,477,4,Good value for money!,2022-10-10T00:00:00
8171,25726,1054,3,Okay overall.,2020-06-07T00:00:00
8172,25730,974,4,Good value for money!,2022-05-22T00:00:00
8173,25730,886,5,"Excellent product, highly recommend!",2021-09-03T00:00:00
8174,25732,890,5,"Excellent product, highly recommend!",2025-04-28T00:00:00
8175,25732,1145,5,"Excellent product, highly recommend!",2024-08-29T00:00:00
8176,25734,5,5,"Excellent product, highly recommend!",2024-10-23T00:00:00
8177,25736,465,5,"Excellent product, highly recommend!",2023-03-02T00:00:00
8178,25736,1070,3,Okay overall.,2020-10-21T00:00:00
8179,25737,1067,4,Good value for money!,2023-06-06T00:00:00
8180,25737,1059,5,"Excellent product, highly recommend!",2025-10-09T00:00:00
8181,25737,1103,2,Not great quality.,2022-12-15T00:00:00
8182,25737,1019,4,Good value for money!,2025-10-23T00:00:00
8183,25738,101,5,"Excellent product, highly recommend!",2022-03-21T00:00:00
8184,25738,908,2,Not great quality.,2025-03-28T00:00:00
8185,25738,458,2,Not great quality.,2020-05-19T00:00:00
8186,25762,617,3,Okay overall.,2023-04-02T00:00:00
8187,25762,670,4,Good value for money!,2025-09-13T00:00:00
8188,25762,671,2,Not great quality.,2024-12-31T00:00:00
8189,25762,808,5,"Excellent product, highly recommend!",2020-02-27T00:00:00
8190,25762,563,5,"Excellent product, highly recommend!",2020-11-17T00:00:00
8191,25766,672,5,"Excellent product, highly recommend!",2021-09-17T00:00:00
8192,25766,1194,3,Okay overall.,2024-02-27T00:00:00
8193,25776,888,3,Okay overall.,2021-08-23T00:00:00
8194,25776,1023,2,Not great quality.,2022-05-18T00:00:00
8195,25778,607,2,Not great quality.,2023-11-19T00:00:00
8196,25783,308,4,Good value for money!,2025-10-13T00:00:00
8197,25794,504,4,Good value for money!,2024-01-03T00:00:00
8198,25794,402,4,Good value for money!,2021-10-23T00:00:00
8199,25794,420,5,"Excellent product, highly recommend!",2022-06-15T00:00:00
8200,25794,483,3,Okay overall.,2020-12-08T00:00:00
8201,25794,245,5,"Excellent product, highly recommend!",2023-09-13T00:00:00
8202,25794,1153,5,"Excellent product, highly recommend!",2023-01-23T00:00:00
8203,25802,391,3,Okay overall.,2021-12-20T00:00:00
8204,25810,328,5,"Excellent product, highly recommend!",2020-04-26T00:00:00
8205,25830,467,4,Good value for money!,2023-10-10T00:00:00
8206,25832,483,3,Okay overall.,2020-01-17T00:00:00
8207,25832,1134,5,"Excellent product, highly recommend!",2023-06-24T00:00:00
8208,25832,325,3,Okay overall.,2023-05-25T00:00:00
8209,25833,176,4,Good value for money!,2024-03-24T00:00:00
8210,25833,560,4,Good value for money!,2022-12-11T00:00:00
8211,25837,233,4,Good value for money!,2024-10-13T00:00:00
8212,25837,263,3,Okay overall.,2021-12-13T00:00:00
8213,25841,358,5,"Excellent product, highly recommend!",2024-12-26T00:00:00
8214,25843,213,2,Not great quality.,2025-09-11T00:00:00
8215,25863,618,4,Good value for money!,2020-04-19T00:00:00
8216,25863,60,5,"Excellent product, highly recommend!",2025-05-11T00:00:00
8217,25865,929,2,Not great quality.,2020-07-15T00:00:00
8218,25865,184,5,"Excellent product, highly recommend!",2020-08-09T00:00:00
8219,25865,875,4,Good value for money!,2025-06-26T00:00:00
8220,25878,408,3,Okay overall.,2021-03-27T00:00:00
8221,25878,583,4,Good value for money!,2021-03-15T00:00:00
8222,25882,998,4,Good value for money!,2021-01-15T00:00:00
8223,25884,171,1,"Very disappointed, would not buy again.",2021-06-07T00:00:00
8224,25887,574,4,Good value for money!,2020-10-10T00:00:00
8225,25892,690,4,Good value for money!,2025-10-12T00:00:00
8226,25892,750,4,Good value for money!,2022-02-20T00:00:00
8227,25894,824,2,Not great quality.,2024-06-27T00:00:00
8228,25896,917,4,Good value for money!,2021-07-23T00:00:00
8229,25896,1186,3,Okay overall.,2023-05-18T00:00:00
8230,25896,942,4,Good value for money!,2021-03-18T00:00:00
8231,25901,312,4,Good value for money!,2025-09-21T00:00:00
8232,25904,581,5,"Excellent product, highly recommend!",2022-06-12T00:00:00
8233,25905,477,5,"Excellent product, highly recommend!",2023-07-14T00:00:00
8234,25908,1076,5,"Excellent product, highly recommend!",2021-12-20T00:00:00
8235,25908,863,3,Okay overall.,2021-09-16T00:00:00
8236,25916,1080,5,"Excellent product, highly recommend!",2024-05-28T00:00:00
8237,25916,1172,3,Okay overall.,2021-04-29T00:00:00
8238,25918,1049,5,"Excellent product, highly recommend!",2020-01-01T00:00:00
8239,25918,638,4,Good value for money!,2024-01-02T00:00:00
8240,25922,841,3,Okay overall.,2022-03-25T00:00:00
8241,25922,919,4,Good value for money!,2025-07-30T00:00:00
8242,25922,1141,5,"Excellent product, highly recommend!",2023-01-20T00:00:00
8243,25928,1075,5,"Excellent product, highly recommend!",2020-01-13T00:00:00
8244,25928,819,4,Good value for money!,2023-11-27T00:00:00
8245,25935,671,3,Okay overall.,2025-01-20T00:00:00
8246,25944,1031,4,Good value for money!,2022-02-16T00:00:00
8247,25944,1046,5,"Excellent product, highly recommend!",2020-09-18T00:00:00
8248,25954,738,4,Good value for money!,2021-06-01T00:00:00
8249,25954,1032,5,"Excellent product, highly recommend!",2021-05-27T00:00:00
8250,25954,581,3,Okay overall.,2021-02-13T00:00:00
8251,25972,988,3,Okay overall.,2020-09-16T00:00:00
8252,25978,288,5,"Excellent product, highly recommend!",2024-10-31T00:00:00
8253,25978,236,4,Good value for money!,2020-12-08T00:00:00
8254,25978,250,5,"Excellent product, highly recommend!",2020-11-08T00:00:00
8255,25978,834,4,Good value for money!,2024-07-31T00:00:00
8256,25984,1194,5,"Excellent product, highly recommend!",2024-01-20T00:00:00
8257,25984,954,4,Good value for money!,2020-03-25T00:00:00
8258,25985,1066,4,Good value for money!,2023-12-27T00:00:00
8259,25985,121,5,"Excellent product, highly recommend!",2020-02-18T00:00:00
8260,25985,538,4,Good value for money!,2024-11-29T00:00:00
8261,25994,1070,5,"Excellent product, highly recommend!",2021-02-24T00:00:00
8262,25995,879,4,Good value for money!,2024-10-01T00:00:00
8263,25999,1148,4,Good value for money!,2025-01-27T00:00:00
8264,25999,796,4,Good value for money!,2023-11-02T00:00:00
8265,25999,853,4,Good value for money!,2025-03-15T00:00:00
8266,26000,527,5,"Excellent product, highly recommend!",2024-12-20T00:00:00
8267,26000,850,3,Okay overall.,2021-11-05T00:00:00
8268,26001,638,5,"Excellent product, highly recommend!",2020-09-11T00:00:00
8269,26001,250,5,"Excellent product, highly recommend!",2021-02-04T00:00:00
8270,26001,623,4,Good value for money!,2025-10-01T00:00:00
8271,26006,1092,5,"Excellent product, highly recommend!",2020-07-09T00:00:00
8272,26006,1149,5,"Excellent product, highly recommend!",2024-05-11T00:00:00
8273,26010,1108,2,Not great quality.,2020-12-20T00:00:00
8274,26010,910,5,"Excellent product, highly recommend!",2021-08-25T00:00:00
8275,26021,1018,4,Good value for money!,2020-05-28T00:00:00
8276,26026,863,2,Not great quality.,2021-01-11T00:00:00
8277,26026,1109,3,Okay overall.,2025-03-10T00:00:00
8278,26026,930,4,Good value for money!,2025-01-07T00:00:00
8279,26027,942,5,"Excellent product, highly recommend!",2021-11-10T00:00:00
8280,26027,1001,5,"Excellent product, highly recommend!",2024-02-07T00:00:00
8281,26028,1110,3,Okay overall.,2023-03-22T00:00:00
8282,26028,1191,3,Okay overall.,2024-03-01T00:00:00
8283,26032,963,5,"Excellent product, highly recommend!",2024-02-27T00:00:00
8284,26033,958,4,Good value for money!,2024-12-16T00:00:00
8285,26035,404,5,"Excellent product, highly recommend!",2024-07-25T00:00:00
8286,26038,805,5,"Excellent product, highly recommend!",2022-12-14T00:00:00
8287,26038,804,4,Good value for money!,2023-08-11T00:00:00
8288,26039,769,5,"Excellent product, highly recommend!",2024-03-06T00:00:00
8289,26041,190,2,Not great quality.,2020-07-03T00:00:00
8290,26042,1040,5,"Excellent product, highly recommend!",2023-04-30T00:00:00
8291,26046,930,2,Not great quality.,2021-06-22T00:00:00
8292,26046,927,1,"Very disappointed, would not buy again.",2025-08-13T00:00:00
8293,26046,995,4,Good value for money!,2024-05-02T00:00:00
8294,26046,987,5,"Excellent product, highly recommend!",2023-01-14T00:00:00
8295,26057,971,4,Good value for money!,2022-08-18T00:00:00
8296,26057,879,5,"Excellent product, highly recommend!",2022-01-05T00:00:00
8297,26057,868,3,Okay overall.,2024-05-22T00:00:00
8298,26060,1113,5,"Excellent product, highly recommend!",2022-02-19T00:00:00
8299,26060,273,4,Good value for money!,2025-06-16T00:00:00
8300,26060,1067,3,Okay overall.,2022-11-01T00:00:00
8301,26062,1052,3,Okay overall.,2020-12-19T00:00:00
8302,26062,538,4,Good value for money!,2025-01-06T00:00:00
8303,26062,683,5,"Excellent product, highly recommend!",2022-04-20T00:00:00
8304,26064,389,4,Good value for money!,2023-05-08T00:00:00
8305,26066,1186,1,"Very disappointed, would not buy again.",2024-09-24T00:00:00
8306,26067,208,4,Good value for money!,2021-07-22T00:00:00
8307,26073,412,4,Good value for money!,2022-10-20T00:00:00
8308,26074,548,5,"Excellent product, highly recommend!",2025-04-17T00:00:00
8309,26074,1171,5,"Excellent product, highly recommend!",2022-05-27T00:00:00
8310,26100,1173,3,Okay overall.,2025-10-29T00:00:00
8311,26100,361,5,"Excellent product, highly recommend!",2020-05-18T00:00:00
8312,26100,38,5,"Excellent product, highly recommend!",2021-03-03T00:00:00
8313,26100,819,2,Not great quality.,2025-08-26T00:00:00
8314,26103,1010,3,Okay overall.,2023-11-16T00:00:00
8315,26106,128,5,"Excellent product, highly recommend!",2021-11-08T00:00:00
8316,26112,781,5,"Excellent product, highly recommend!",2021-06-26T00:00:00
8317,26117,1108,5,"Excellent product, highly recommend!",2024-09-06T00:00:00
8318,26118,1171,1,"Very disappointed, would not buy again.",2020-05-17T00:00:00
8319,26118,943,5,"Excellent product, highly recommend!",2022-03-02T00:00:00
8320,26126,360,5,"Excellent product, highly recommend!",2022-10-05T00:00:00
8321,26128,828,5,"Excellent product, highly recommend!",2022-09-02T00:00:00
8322,26128,709,5,"Excellent product, highly recommend!",2024-09-25T00:00:00
8323,26140,996,2,Not great quality.,2021-02-02T00:00:00
8324,26140,825,4,Good value for money!,2025-07-14T00:00:00
8325,26152,1106,4,Good value for money!,2022-04-06T00:00:00
8326,26152,1165,3,Okay overall.,2022-09-10T00:00:00
8327,26169,476,3,Okay overall.,2022-04-20T00:00:00
8328,26176,1196,3,Okay overall.,2021-02-12T00:00:00
8329,26183,1085,5,"Excellent product, highly recommend!",2020-04-07T00:00:00
8330,26183,463,2,Not great quality.,2022-07-06T00:00:00
8331,26183,534,4,Good value for money!,2024-02-04T00:00:00
8332,26190,226,4,Good value for money!,2020-12-07T00:00:00
8333,26190,332,3,Okay overall.,2021-04-06T00:00:00
8334,26192,441,5,"Excellent product, highly recommend!",2024-01-25T00:00:00
8335,26196,336,5,"Excellent product, highly recommend!",2020-05-05T00:00:00
8336,26196,933,5,"Excellent product, highly recommend!",2022-04-11T00:00:00
8337,26196,336,4,Good value for money!,2020-04-23T00:00:00
8338,26198,900,4,Good value for money!,2023-03-22T00:00:00
8339,26198,303,5,"Excellent product, highly recommend!",2023-04-23T00:00:00
8340,26212,1164,5,"Excellent product, highly recommend!",2020-05-11T00:00:00
8341,26212,574,5,"Excellent product, highly recommend!",2020-11-07T00:00:00
8342,26212,613,3,Okay overall.,2024-05-11T00:00:00
8343,26215,575,5,"Excellent product, highly recommend!",2023-10-12T00:00:00
8344,26216,859,4,Good value for money!,2025-06-11T00:00:00
8345,26220,983,5,"Excellent product, highly recommend!",2020-12-16T00:00:00
8346,26232,343,4,Good value for money!,2024-12-26T00:00:00
8347,26237,793,4,Good value for money!,2022-10-19T00:00:00
8348,26238,882,4,Good value for money!,2021-06-06T00:00:00
8349,26238,510,4,Good value for money!,2022-11-07T00:00:00
8350,26253,611,2,Not great quality.,2023-11-15T00:00:00
8351,26254,670,5,"Excellent product, highly recommend!",2021-03-05T00:00:00
8352,26257,468,4,Good value for money!,2025-06-27T00:00:00
8353,26261,805,4,Good value for money!,2023-04-07T00:00:00
8354,26261,958,3,Okay overall.,2023-10-31T00:00:00
8355,26263,1060,1,"Very disappointed, would not buy again.",2020-07-20T00:00:00
8356,26265,170,3,Okay overall.,2020-12-04T00:00:00
8357,26268,987,5,"Excellent product, highly recommend!",2020-07-09T00:00:00
8358,26268,795,5,"Excellent product, highly recommend!",2021-01-30T00:00:00
8359,26272,539,5,"Excellent product, highly recommend!",2024-07-07T00:00:00
8360,26272,529,3,Okay overall.,2020-01-16T00:00:00
8361,26276,827,1,"Very disappointed, would not buy again.",2020-06-08T00:00:00
8362,26276,805,5,"Excellent product, highly recommend!",2023-12-14T00:00:00
8363,26279,758,4,Good value for money!,2023-04-05T00:00:00
8364,26285,49,4,Good value for money!,2022-07-13T00:00:00
8365,26287,722,5,"Excellent product, highly recommend!",2022-12-15T00:00:00
8366,26289,514,4,Good value for money!,2021-05-30T00:00:00
8367,26289,535,4,Good value for money!,2020-10-14T00:00:00
8368,26289,827,5,"Excellent product, highly recommend!",2022-05-02T00:00:00
8369,26292,1086,4,Good value for money!,2021-07-22T00:00:00
8370,26292,879,2,Not great quality.,2021-06-04T00:00:00
8371,26292,944,4,Good value for money!,2020-10-22T00:00:00
8372,26294,1163,3,Okay overall.,2024-10-08T00:00:00
8373,26313,898,2,Not great quality.,2023-09-30T00:00:00
8374,26322,492,4,Good value for money!,2021-11-19T00:00:00
8375,26322,678,4,Good value for money!,2022-08-08T00:00:00
8376,26322,377,4,Good value for money!,2024-07-10T00:00:00
8377,26329,392,5,"Excellent product, highly recommend!",2024-08-14T00:00:00
8378,26329,935,3,Okay overall.,2022-01-01T00:00:00
8379,26331,867,3,Okay overall.,2024-05-27T00:00:00
8380,26331,981,4,Good value for money!,2021-04-05T00:00:00
8381,26331,531,4,Good value for money!,2023-02-16T00:00:00
8382,26335,40,3,Okay overall.,2021-04-18T00:00:00
8383,26335,944,5,"Excellent product, highly recommend!",2024-11-12T00:00:00
8384,26335,870,4,Good value for money!,2022-10-17T00:00:00
8385,26335,456,3,Okay overall.,2022-07-13T00:00:00
8386,26336,1112,5,"Excellent product, highly recommend!",2022-04-09T00:00:00
8387,26341,698,5,"Excellent product, highly recommend!",2024-09-02T00:00:00
8388,26341,769,4,Good value for money!,2024-09-17T00:00:00
8389,26341,831,5,"Excellent product, highly recommend!",2022-05-14T00:00:00
8390,26363,338,4,Good value for money!,2022-04-17T00:00:00
8391,26363,317,4,Good value for money!,2025-02-02T00:00:00
8392,26367,221,5,"Excellent product, highly recommend!",2023-10-18T00:00:00
8393,26368,449,3,Okay overall.,2023-06-14T00:00:00
8394,26384,846,5,"Excellent product, highly recommend!",2023-05-04T00:00:00
8395,26392,905,5,"Excellent product, highly recommend!",2023-04-22T00:00:00
8396,26392,678,1,"Very disappointed, would not buy again.",2023-12-29T00:00:00
8397,26396,862,4,Good value for money!,2022-04-08T00:00:00
8398,26396,581,4,Good value for money!,2021-01-13T00:00:00
8399,26396,545,3,Okay overall.,2022-10-09T00:00:00
8400,26414,1125,3,Okay overall.,2025-04-29T00:00:00
8401,26414,822,2,Not great quality.,2022-01-07T00:00:00
8402,26419,1098,1,"Very disappointed, would not buy again.",2025-09-08T00:00:00
8403,26420,532,3,Okay overall.,2021-11-01T00:00:00
8404,26420,545,4,Good value for money!,2020-01-20T00:00:00
8405,26425,879,5,"Excellent product, highly recommend!",2023-04-02T00:00:00
8406,26428,423,5,"Excellent product, highly recommend!",2024-07-15T00:00:00
8407,26428,953,3,Okay overall.,2021-04-28T00:00:00
8408,26431,724,5,"Excellent product, highly recommend!",2023-01-27T00:00:00
8409,26431,787,5,"Excellent product, highly recommend!",2025-04-01T00:00:00
8410,26431,782,3,Okay overall.,2020-08-04T00:00:00
8411,26436,79,4,Good value for money!,2023-02-11T00:00:00
8412,26436,132,4,Good value for money!,2023-10-31T00:00:00
8413,26436,918,4,Good value for money!,2022-09-05T00:00:00
8414,26438,1168,4,Good value for money!,2025-07-10T00:00:00
8415,26440,994,5,"Excellent product, highly recommend!",2023-02-21T00:00:00
8416,26441,128,5,"Excellent product, highly recommend!",2020-10-16T00:00:00
8417,26441,13,5,"Excellent product, highly recommend!",2020-02-07T00:00:00
8418,26441,904,2,Not great quality.,2024-08-23T00:00:00
8419,26442,118,3,Okay overall.,2023-04-15T00:00:00
8420,26442,138,5,"Excellent product, highly recommend!",2023-07-31T00:00:00
8421,26446,864,5,"Excellent product, highly recommend!",2022-11-12T00:00:00
8422,26446,103,5,"Excellent product, highly recommend!",2025-02-09T00:00:00
8423,26447,1122,3,Okay overall.,2023-01-13T00:00:00
8424,26447,567,3,Okay overall.,2020-02-02T00:00:00
8425,26453,336,4,Good value for money!,2023-04-30T00:00:00
8426,26453,482,5,"Excellent product, highly recommend!",2021-09-09T00:00:00
8427,26456,1191,2,Not great quality.,2025-02-23T00:00:00
8428,26456,1085,4,Good value for money!,2025-04-10T00:00:00
8429,26456,572,4,Good value for money!,2020-10-27T00:00:00
8430,26463,114,3,Okay overall.,2023-11-25T00:00:00
8431,26467,874,4,Good value for money!,2020-01-11T00:00:00
8432,26470,972,4,Good value for money!,2021-08-24T00:00:00
8433,26476,36,5,"Excellent product, highly recommend!",2025-03-05T00:00:00
8434,26476,845,1,"Very disappointed, would not buy again.",2021-02-19T00:00:00
8435,26494,1148,4,Good value for money!,2025-01-24T00:00:00
8436,26497,738,5,"Excellent product, highly recommend!",2022-07-11T00:00:00
8437,26502,676,5,"Excellent product, highly recommend!",2023-05-29T00:00:00
8438,26508,936,3,Okay overall.,2025-06-28T00:00:00
8439,26508,962,5,"Excellent product, highly recommend!",2021-02-15T00:00:00
8440,26508,942,5,"Excellent product, highly recommend!",2022-01-21T00:00:00
8441,26510,432,3,Okay overall.,2022-12-29T00:00:00
8442,26510,979,4,Good value for money!,2020-08-22T00:00:00
8443,26510,980,5,"Excellent product, highly recommend!",2022-01-27T00:00:00
8444,26519,603,4,Good value for money!,2024-11-10T00:00:00
8445,26519,906,5,"Excellent product, highly recommend!",2020-01-31T00:00:00
8446,26519,1061,4,Good value for money!,2025-03-27T00:00:00
8447,26524,679,5,"Excellent product, highly recommend!",2021-08-24T00:00:00
8448,26524,334,5,"Excellent product, highly recommend!",2025-06-09T00:00:00
8449,26524,265,5,"Excellent product, highly recommend!",2022-05-05T00:00:00
8450,26527,1018,4,Good value for money!,2024-09-06T00:00:00
8451,26530,764,4,Good value for money!,2024-06-09T00:00:00
8452,26530,482,5,"Excellent product, highly recommend!",2024-08-05T00:00:00
8453,26532,1007,3,Okay overall.,2020-05-10T00:00:00
8454,26532,859,5,"Excellent product, highly recommend!",2025-06-01T00:00:00
8455,26539,479,3,Okay overall.,2025-04-07T00:00:00
8456,26540,905,4,Good value for money!,2023-01-31T00:00:00
8457,26540,372,5,"Excellent product, highly recommend!",2022-09-11T00:00:00
8458,26540,483,3,Okay overall.,2021-11-08T00:00:00
8459,26540,983,5,"Excellent product, highly recommend!",2021-06-15T00:00:00
8460,26545,718,3,Okay overall.,2024-03-14T00:00:00
8461,26545,1176,4,Good value for money!,2025-01-19T00:00:00
8462,26545,909,5,"Excellent product, highly recommend!",2025-09-04T00:00:00
8463,26547,336,5,"Excellent product, highly recommend!",2022-09-10T00:00:00
8464,26547,312,1,"Very disappointed, would not buy again.",2022-11-08T00:00:00
8465,26547,983,1,"Very disappointed, would not buy again.",2025-07-15T00:00:00
8466,26547,338,5,"Excellent product, highly recommend!",2024-06-23T00:00:00
8467,26550,1107,4,Good value for money!,2021-11-23T00:00:00
8468,26551,993,5,"Excellent product, highly recommend!",2025-07-22T00:00:00
8469,26552,999,3,Okay overall.,2021-09-15T00:00:00
8470,26552,1139,5,"Excellent product, highly recommend!",2023-04-23T00:00:00
8471,26552,958,2,Not great quality.,2021-10-30T00:00:00
8472,26556,1175,5,"Excellent product, highly recommend!",2023-06-05T00:00:00
8473,26556,904,2,Not great quality.,2024-01-03T00:00:00
8474,26566,183,1,"Very disappointed, would not buy again.",2021-08-09T00:00:00
8475,26567,1116,5,"Excellent product, highly recommend!",2022-01-29T00:00:00
8476,26567,1027,5,"Excellent product, highly recommend!",2020-02-26T00:00:00
8477,26567,1095,4,Good value for money!,2021-07-10T00:00:00
8478,26568,905,5,"Excellent product, highly recommend!",2025-09-23T00:00:00
8479,26578,312,4,Good value for money!,2025-02-20T00:00:00
8480,26578,928,2,Not great quality.,2021-06-10T00:00:00
8481,26578,173,3,Okay overall.,2020-02-02T00:00:00
8482,26579,390,4,Good value for money!,2022-07-13T00:00:00
8483,26581,1127,5,"Excellent product, highly recommend!",2020-06-19T00:00:00
8484,26582,288,5,"Excellent product, highly recommend!",2023-05-07T00:00:00
8485,26595,403,4,Good value for money!,2025-07-18T00:00:00
8486,26596,299,5,"Excellent product, highly recommend!",2020-08-19T00:00:00
8487,26599,300,5,"Excellent product, highly recommend!",2020-08-02T00:00:00
8488,26599,271,4,Good value for money!,2024-04-01T00:00:00
8489,26599,176,5,"Excellent product, highly recommend!",2024-07-30T00:00:00
