order_id,product_id,unit_price_usd,quantity,line_total_usd
27219,971,11.75,1,11.75
27220,1003,8.38,1,8.38
27221,243,33.14,1,33.14
27221,333,148.83,1,148.83
27221,861,7.39,1,7.39
27222,1066,34.84,1,34.84
27223,968,35.48,1,35.48
27223,883,32.47,1,32.47
27224,968,35.48,1,35.48
27224,1151,9.27,4,37.08
27224,403,30.58,1,30.58
27225,452,11.72,1,11.72
27226,405,5.63,1,5.63
27226,477,92.71,1,92.71
27227,622,94.29,3,282.87
27228,1112,35.6,1,35.6
27228,890,10.6,1,10.6
27229,939,24.28,1,24.28
27230,829,129.85,1,129.85
27230,725,18.43,1,18.43
27231,321,185.93,1,185.93
27231,379,44.93,1,44.93
27232,906,27.91,1,27.91
27233,424,13.65,1,13.65
27234,552,49.69,1,49.69
27234,949,9.03,1,9.03
27234,555,53.46,1,53.46
27235,847,49.92,1,49.92
27235,601,39.84,1,39.84
27236,866,25.45,1,25.45
27237,403,30.58,1,30.58
27237,359,44.66,1,44.66
27238,1143,18.25,1,18.25
27238,1086,52.42,1,52.42
27238,1049,18.19,1,18.19
27239,911,3.5,1,3.5
27240,1076,38.86,1,38.86
27241,899,14.03,4,56.12
27242,11,382.84,1,382.84
27243,374,66.86,1,66.86
27243,472,10.34,4,41.36
27244,416,9.39,1,9.39
27245,1101,9.25,1,9.25
27246,886,17.03,2,34.06
27246,923,38.07,1,38.07
27247,468,43.05,2,86.1
27248,1086,52.42,1,52.42
27249,167,286.99,1,286.99
27250,1032,71.9,1,71.9
27250,1187,27.53,1,27.53
27251,1098,34.53,1,34.53
27251,249,54.58,1,54.58
27252,513,14.78,1,14.78
27253,1081,33.91,1,33.91
27253,340,132.06,1,132.06
27254,368,28.57,1,28.57
27255,871,49.51,2,99.02
27256,863,22.89,1,22.89
27257,927,34.0,1,34.0
27257,713,130.56,1,130.56
27257,912,28.57,1,28.57
27258,1082,59.94,1,59.94
27259,711,39.11,1,39.11
27259,376,65.21,1,65.21
27260,386,108.64,1,108.64
27260,426,39.9,1,39.9
27261,371,62.93,1,62.93
27262,333,148.83,1,148.83
27263,470,50.87,1,50.87
27264,1119,17.19,1,17.19
27264,1030,17.37,1,17.37
27265,1182,43.9,1,43.9
27265,147,207.65,2,415.3
27266,671,13.71,4,54.84
27266,666,151.2,1,151.2
27267,962,37.8,1,37.8
27267,1031,35.1,1,35.1
27267,294,121.67,1,121.67
27268,392,19.5,3,58.5
27269,121,30.61,1,30.61
27269,496,8.68,4,34.72
27270,372,8.56,1,8.56
27271,1029,21.61,1,21.61
27271,456,101.67,2,203.34
27271,1168,74.12,1,74.12
27272,365,17.88,1,17.88
27272,296,106.08,1,106.08
27272,265,34.33,4,137.32
27273,910,5.25,1,5.25
27274,1186,11.74,1,11.74
27275,805,14.56,1,14.56
27276,194,240.98,1,240.98
27277,511,21.9,3,65.7
27278,990,28.12,4,112.48
27278,1027,59.77,1,59.77
27278,1123,50.76,1,50.76
27279,154,32.05,1,32.05
27280,679,57.62,1,57.62
27281,778,65.47,1,65.47
27281,645,143.56,1,143.56
27282,196,82.08,1,82.08
27282,503,95.23,1,95.23
27283,935,43.79,1,43.79
27284,944,18.98,1,18.98
27284,939,24.28,1,24.28
27284,434,35.75,1,35.75
27285,335,24.77,1,24.77
27285,1145,63.23,1,63.23
27285,262,12.73,1,12.73
27286,795,19.05,1,19.05
27287,744,40.27,1,40.27
27287,797,65.59,1,65.59
27287,709,30.12,1,30.12
27288,774,195.08,1,195.08
27289,941,25.48,2,50.96
27289,877,23.75,2,47.5
27289,926,6.01,1,6.01
27290,809,36.85,1,36.85
27290,864,10.21,1,10.21
27291,153,541.69,1,541.69
27291,5,63.69,1,63.69
27291,724,167.36,1,167.36
27292,1021,18.59,1,18.59
27292,850,17.33,1,17.33
27292,786,144.15,1,144.15
27292,736,116.15,1,116.15
27293,217,122.23,1,122.23
27294,531,106.94,1,106.94
27295,279,190.85,3,572.55
27296,14,76.66,4,306.64
27296,793,40.88,1,40.88
27297,1182,43.9,1,43.9
27297,443,33.75,1,33.75
27298,23,192.22,1,192.22
27299,1046,49.13,1,49.13
27299,436,96.87,1,96.87
27300,908,6.4,1,6.4
27301,268,83.82,1,83.82
27301,416,9.39,1,9.39
27301,357,76.6,1,76.6
27302,1008,38.54,2,77.08
27303,933,14.22,1,14.22
27303,322,79.83,1,79.83
27303,327,42.09,1,42.09
27304,476,29.44,1,29.44
27305,340,132.06,1,132.06
27306,1025,28.17,1,28.17
27306,412,33.76,1,33.76
27307,706,75.47,1,75.47
27308,1193,12.64,1,12.64
27308,234,102.76,1,102.76
27308,1086,52.42,1,52.42
27308,347,78.12,1,78.12
27309,1068,71.27,1,71.27
27310,388,91.76,1,91.76
27310,461,29.54,4,118.16
27310,405,5.63,1,5.63
27311,883,32.47,1,32.47
27311,769,9.69,1,9.69
27311,814,168.73,1,168.73
27311,615,210.89,1,210.89
27311,347,78.12,1,78.12
27312,988,37.65,1,37.65
27312,253,123.94,1,123.94
27312,705,13.68,1,13.68
27312,1115,21.77,1,21.77
27312,490,30.1,4,120.4
27313,415,94.49,1,94.49
27313,438,14.82,1,14.82
27314,1097,14.02,1,14.02
27314,636,9.97,1,9.97
27315,740,63.55,1,63.55
27315,704,173.37,1,173.37
27316,1143,18.25,1,18.25
27316,748,44.44,4,177.76
27316,882,13.72,1,13.72
27317,824,36.0,1,36.0
27317,1020,37.51,1,37.51
27318,219,36.15,1,36.15
27319,708,75.61,1,75.61
27320,848,62.27,1,62.27
27321,231,10.91,1,10.91
27321,184,117.01,1,117.01
27322,518,233.47,1,233.47
27323,842,42.32,1,42.32
27323,892,43.01,1,43.01
27324,1046,49.13,1,49.13
27324,1119,17.19,1,17.19
27325,974,5.4,1,5.4
27326,599,159.07,1,159.07
27326,861,7.39,1,7.39
27327,772,24.33,1,24.33
27327,804,76.3,1,76.3
27327,758,53.96,1,53.96
27328,462,15.86,1,15.86
27328,315,70.49,1,70.49
27329,1109,67.75,1,67.75
27330,1067,18.39,1,18.39
27331,492,90.58,1,90.58
27331,1073,60.51,1,60.51
27331,1135,66.0,1,66.0
27331,451,31.93,1,31.93
27332,581,93.13,1,93.13
27333,1079,42.51,1,42.51
27334,1098,34.53,1,34.53
27335,608,77.1,1,77.1
27335,647,74.95,1,74.95
27335,665,39.14,1,39.14
27336,360,9.79,1,9.79
27336,1113,70.01,1,70.01
27337,1101,9.25,2,18.5
27337,253,123.94,1,123.94
27337,1036,51.75,1,51.75
27338,906,27.91,1,27.91
27339,497,98.99,1,98.99
27340,741,19.58,1,19.58
27341,607,37.35,1,37.35
27341,324,157.0,1,157.0
27342,872,47.04,1,47.04
27342,730,55.94,1,55.94
27342,747,28.89,1,28.89
27342,845,60.97,1,60.97
27343,906,27.91,3,83.73
27343,804,76.3,1,76.3
27343,732,34.22,2,68.44
27344,816,193.77,1,193.77
27344,960,44.85,1,44.85
27345,1007,16.16,1,16.16
27346,655,161.02,1,161.02
27346,115,123.05,4,492.2
27346,537,138.92,1,138.92
27347,320,241.83,1,241.83
27347,951,20.66,1,20.66
27348,625,160.11,1,160.11
27348,1066,34.84,1,34.84
27348,521,64.16,1,64.16
27348,889,7.16,1,7.16
27348,228,25.08,3,75.24
27349,190,36.13,4,144.52
27349,289,19.15,1,19.15
27349,335,24.77,1,24.77
27350,669,17.6,1,17.6
27351,180,91.17,1,91.17
27351,555,53.46,3,160.38
27352,579,43.27,1,43.27
27353,396,45.09,1,45.09
27354,1073,60.51,1,60.51
27355,412,33.76,2,67.52
27355,368,28.57,1,28.57
27355,989,36.86,3,110.58
27356,1067,18.39,1,18.39
27356,820,77.31,1,77.31
27356,838,84.05,1,84.05
27357,645,143.56,1,143.56
27358,439,103.26,1,103.26
27358,476,29.44,1,29.44
27359,735,65.48,1,65.48
27359,671,13.71,1,13.71
27360,159,242.17,4,968.68
27360,1011,48.47,1,48.47
27361,702,164.83,1,164.83
27362,579,43.27,1,43.27
27362,1154,41.97,3,125.91
27363,345,79.06,4,316.24
27363,661,65.42,1,65.42
27364,36,65.48,1,65.48
27365,850,17.33,1,17.33
27366,1176,12.94,1,12.94
27366,1087,7.91,1,7.91
27367,791,190.03,1,190.03
27367,832,77.63,1,77.63
27367,479,47.42,1,47.42
27367,847,49.92,3,149.76
27367,839,20.73,1,20.73
27368,379,44.93,4,179.72
27368,979,12.41,4,49.64
27369,230,189.15,3,567.45
27369,348,116.77,1,116.77
27370,690,65.07,1,65.07
27370,877,23.75,1,23.75
27370,602,66.63,1,66.63
27371,1018,22.41,1,22.41
27371,173,28.04,1,28.04
27371,330,44.73,1,44.73
27372,438,14.82,1,14.82
27372,365,17.88,1,17.88
27372,364,113.6,1,113.6
27372,505,43.18,1,43.18
27373,937,10.23,2,20.46
27373,411,94.97,1,94.97
27373,861,7.39,1,7.39
27374,883,32.47,4,129.88
27374,480,69.64,1,69.64
27375,1174,35.03,1,35.03
27376,1191,46.41,1,46.41
27376,741,19.58,1,19.58
27377,870,33.8,2,67.6
27378,864,10.21,1,10.21
27379,836,199.35,1,199.35
27380,889,7.16,1,7.16
27380,426,39.9,3,119.7
27381,173,28.04,1,28.04
27382,621,103.04,1,103.04
27383,705,13.68,1,13.68
27384,147,207.65,2,415.3
27385,20,69.19,1,69.19
27386,1070,20.02,1,20.02
27386,1029,21.61,1,21.61
27387,74,110.69,1,110.69
27387,1047,15.99,2,31.98
27387,933,14.22,3,42.66
27387,977,20.57,1,20.57
27387,662,85.68,1,85.68
27388,985,44.27,1,44.27
27389,894,4.15,4,16.6
27389,1101,9.25,1,9.25
27390,678,14.55,1,14.55
27390,175,117.99,1,117.99
27391,667,197.83,1,197.83
27391,669,17.6,1,17.6
27392,176,31.77,1,31.77
27393,810,136.56,1,136.56
27393,864,10.21,1,10.21
27393,413,76.48,1,76.48
27394,1002,37.23,2,74.46
27394,709,30.12,1,30.12
27394,652,115.06,1,115.06
27395,688,162.55,1,162.55
27395,859,29.51,1,29.51
27396,1103,26.38,1,26.38
27396,565,91.63,1,91.63
27396,1103,26.38,1,26.38
27397,1029,21.61,1,21.61
27397,34,290.29,1,290.29
27398,385,7.9,1,7.9
27399,889,7.16,1,7.16
27400,920,45.7,1,45.7
27401,1121,71.02,1,71.02
27401,1126,57.76,1,57.76
27401,1168,74.12,1,74.12
27402,541,24.28,1,24.28
27403,1070,20.02,1,20.02
27404,143,384.06,1,384.06
27405,1065,22.01,4,88.04
27405,1045,68.58,3,205.74
27406,686,25.79,1,25.79
27407,928,40.47,2,80.94
27408,963,16.82,1,16.82
27408,911,3.5,1,3.5
27409,303,56.49,1,56.49
27410,1069,29.57,1,29.57
27411,765,49.91,2,99.82
27412,410,77.25,1,77.25
27413,1087,7.91,1,7.91
27413,591,43.63,1,43.63
27414,382,61.38,2,122.76
27415,1050,28.12,2,56.24
27416,275,44.2,1,44.2
27417,971,11.75,3,35.25
27418,1113,70.01,1,70.01
27419,14,76.66,3,229.98
27420,935,43.79,1,43.79
27421,795,19.05,1,19.05
27422,515,185.21,1,185.21
27422,623,27.51,1,27.51
27422,522,113.95,1,113.95
27422,543,180.71,3,542.13
27423,806,76.04,1,76.04
27423,1173,10.64,1,10.64
27423,998,28.79,1,28.79
27424,312,50.5,3,151.5
27425,452,11.72,1,11.72
27426,1030,17.37,1,17.37
27426,213,44.06,1,44.06
27426,896,7.58,1,7.58
27427,385,7.9,1,7.9
27427,943,27.47,1,27.47
27427,1097,14.02,1,14.02
27428,254,229.45,4,917.8
27428,1012,17.1,2,34.2
27428,377,5.5,1,5.5
27428,1189,66.05,1,66.05
27429,702,164.83,4,659.32
27430,922,17.83,1,17.83
27430,1063,12.51,1,12.51
27430,1162,40.31,3,120.93
27431,465,100.07,4,400.28
27431,463,94.53,1,94.53
27432,859,29.51,1,29.51
27432,1188,61.13,3,183.39
27433,632,130.03,1,130.03
27433,640,252.74,1,252.74
27434,526,159.68,1,159.68
27434,1020,37.51,2,75.02
27435,789,138.46,1,138.46
27435,783,51.63,1,51.63
27436,226,107.15,1,107.15
27437,577,213.06,1,213.06
27438,385,7.9,1,7.9
27438,425,82.61,1,82.61
27439,1152,72.52,3,217.56
27439,1071,45.01,1,45.01
27440,880,34.02,1,34.02
27441,512,83.73,1,83.73
27441,743,70.3,1,70.3
27442,190,36.13,1,36.13
27442,347,78.12,1,78.12
27443,874,15.18,1,15.18
27444,814,168.73,1,168.73
27445,492,90.58,1,90.58
27445,965,41.42,1,41.42
27446,414,111.97,1,111.97
27446,360,9.79,1,9.79
27447,493,87.06,1,87.06
27447,1109,67.75,1,67.75
27447,769,9.69,1,9.69
27447,322,79.83,1,79.83
27448,806,76.04,1,76.04
27448,411,94.97,1,94.97
27448,1188,61.13,1,61.13
27449,322,79.83,1,79.83
27450,383,77.21,1,77.21
27450,989,36.86,1,36.86
27451,918,31.71,1,31.71
27452,942,10.04,1,10.04
27452,365,17.88,1,17.88
27453,320,241.83,3,725.49
27453,329,179.79,1,179.79
27454,900,4.78,1,4.78
27455,555,53.46,1,53.46
27455,866,25.45,1,25.45
27456,993,33.97,1,33.97
27457,1055,35.01,1,35.01
27457,698,41.99,3,125.97
27457,1030,17.37,3,52.11
27458,1176,12.94,1,12.94
27458,251,131.76,1,131.76
27458,510,38.18,1,38.18
27458,1122,51.31,1,51.31
27459,806,76.04,1,76.04
27460,1173,10.64,1,10.64
27460,1172,16.49,4,65.96
27461,1168,74.12,1,74.12
27461,548,30.71,1,30.71
27462,192,196.45,1,196.45
27462,917,14.24,1,14.24
27462,687,32.54,2,65.08
27463,289,19.15,1,19.15
27464,27,75.93,1,75.93
27464,1015,37.01,1,37.01
27464,87,174.27,1,174.27
27465,859,29.51,1,29.51
27466,376,65.21,1,65.21
27467,55,75.91,1,75.91
27468,1193,12.64,1,12.64
27469,731,87.03,1,87.03
27470,510,38.18,1,38.18
27470,944,18.98,1,18.98
27471,366,15.06,1,15.06
27472,825,60.48,1,60.48
27473,670,26.4,1,26.4
27473,1114,60.44,1,60.44
27473,1161,45.31,1,45.31
27473,1028,7.12,1,7.12
27473,359,44.66,1,44.66
27474,986,8.85,1,8.85
27475,504,11.97,3,35.91
27476,1092,44.18,1,44.18
27477,345,79.06,1,79.06
27478,824,36.0,2,72.0
27479,440,109.17,1,109.17
27479,340,132.06,2,264.12
27479,1148,6.96,1,6.96
27480,856,40.42,1,40.42
27480,205,96.96,1,96.96
27481,857,39.47,1,39.47
27482,1057,54.28,1,54.28
27483,796,10.91,1,10.91
27484,1148,6.96,1,6.96
27484,358,8.79,4,35.16
27485,540,83.31,1,83.31
27485,379,44.93,1,44.93
27486,965,41.42,1,41.42
27487,1143,18.25,1,18.25
27487,257,52.66,2,105.32
27488,472,10.34,1,10.34
27489,1194,16.94,1,16.94
27490,246,195.73,3,587.19
27491,923,38.07,1,38.07
27491,1001,28.65,1,28.65
27491,1000,20.86,4,83.44
27492,963,16.82,1,16.82
27492,909,15.64,1,15.64
27493,702,164.83,1,164.83
27493,823,96.21,3,288.63
27493,796,10.91,3,32.73
27494,514,66.53,1,66.53
27495,461,29.54,1,29.54
27496,1009,39.09,1,39.09
27496,1180,7.35,1,7.35
27497,982,15.86,2,31.72
27497,987,26.37,1,26.37
27497,1012,17.1,1,17.1
27498,251,131.76,1,131.76
27499,658,209.99,1,209.99
27500,435,83.06,1,83.06
27501,679,57.62,3,172.86
27501,671,13.71,1,13.71
27502,672,231.1,1,231.1
27502,252,166.8,1,166.8
27502,276,147.49,1,147.49
27503,539,271.6,1,271.6
27504,287,45.87,1,45.87
27504,310,99.34,1,99.34
27505,337,157.03,1,157.03
27506,622,94.29,1,94.29
27507,877,23.75,1,23.75
27508,955,30.27,1,30.27
27508,486,117.79,1,117.79
27508,991,12.72,1,12.72
27509,444,26.35,3,79.05
27509,1140,53.49,1,53.49
27509,359,44.66,1,44.66
27510,977,20.57,1,20.57
27510,675,96.67,1,96.67
27511,711,39.11,1,39.11
27512,901,23.23,1,23.23
27512,974,5.4,2,10.8
27513,176,31.77,1,31.77
27514,956,43.43,1,43.43
27514,366,15.06,1,15.06
27515,808,101.71,1,101.71
27516,118,183.35,3,550.05
27516,106,184.2,1,184.2
27517,189,36.17,1,36.17
27518,190,36.13,1,36.13
27519,716,168.18,1,168.18
27520,1155,41.24,1,41.24
27521,901,23.23,1,23.23
27521,148,195.07,1,195.07
27522,508,97.86,1,97.86
27523,1180,7.35,1,7.35
27524,886,17.03,1,17.03
27525,379,44.93,1,44.93
27526,265,34.33,4,137.32
27527,1138,22.74,1,22.74
27527,958,8.07,3,24.21
27528,381,31.63,4,126.52
27529,525,53.6,1,53.6
27529,1105,39.27,1,39.27
27530,275,44.2,4,176.8
27531,925,40.19,2,80.38
27531,1042,58.44,1,58.44
27532,466,51.43,1,51.43
27533,255,38.61,2,77.22
27533,825,60.48,1,60.48
27534,1016,8.31,1,8.31
27534,607,37.35,1,37.35
27535,1007,16.16,1,16.16
27535,950,39.71,1,39.71
27535,319,81.13,1,81.13
27535,350,101.8,1,101.8
27536,403,30.58,1,30.58
27537,219,36.15,1,36.15
27538,596,234.86,1,234.86
27539,1013,25.61,1,25.61
27539,1183,73.81,1,73.81
27540,562,92.51,1,92.51
27541,705,13.68,1,13.68
27542,282,30.71,1,30.71
27543,1063,12.51,4,50.04
27544,1028,7.12,2,14.24
27545,1002,37.23,1,37.23
27546,27,75.93,1,75.93
27547,612,44.18,1,44.18
27548,882,13.72,1,13.72
27548,901,23.23,1,23.23
27549,331,204.78,1,204.78
27550,509,35.25,1,35.25
27550,623,27.51,1,27.51
27550,538,58.26,1,58.26
27551,993,33.97,3,101.91
27552,513,14.78,1,14.78
27552,916,40.78,1,40.78
27553,639,247.92,1,247.92
27553,910,5.25,2,10.5
27553,557,100.88,1,100.88
27554,190,36.13,2,72.26
27554,579,43.27,1,43.27
27555,351,110.22,1,110.22
27555,504,11.97,1,11.97
27555,678,14.55,1,14.55
27555,431,100.53,2,201.06
27556,1155,41.24,1,41.24
27556,1091,64.73,2,129.46
27557,782,54.13,1,54.13
27558,1128,39.07,1,39.07
27558,1075,55.31,2,110.62
27559,158,436.42,1,436.42
27560,389,45.08,4,180.32
27561,58,505.75,1,505.75
27561,55,75.91,3,227.73
27562,583,47.24,1,47.24
27562,990,28.12,1,28.12
27563,866,25.45,1,25.45
27564,860,31.86,1,31.86
27564,1074,55.29,1,55.29
27565,1048,61.13,1,61.13
27566,915,48.73,1,48.73
27566,926,6.01,1,6.01
27567,42,303.83,1,303.83
27568,1153,31.38,2,62.76
27569,628,35.76,1,35.76
27569,414,111.97,1,111.97
27569,771,116.17,1,116.17
27569,587,252.5,1,252.5
27570,345,79.06,1,79.06
27571,405,5.63,1,5.63
27572,813,101.54,1,101.54
27573,950,39.71,1,39.71
27573,945,12.44,1,12.44
27574,883,32.47,1,32.47
27575,737,113.27,1,113.27
27576,975,40.69,1,40.69
27576,1106,28.61,1,28.61
27576,899,14.03,1,14.03
27577,802,79.62,1,79.62
27578,761,103.91,1,103.91
27578,1122,51.31,1,51.31
27578,851,73.5,1,73.5
27579,769,9.69,1,9.69
27579,377,5.5,1,5.5
27580,226,107.15,1,107.15
27581,802,79.62,1,79.62
27581,770,39.58,2,79.16
27582,1031,35.1,1,35.1
27583,804,76.3,1,76.3
27583,231,10.91,1,10.91
27583,289,19.15,1,19.15
27584,1029,21.61,1,21.61
27585,873,28.53,2,57.06
27585,1151,9.27,2,18.54
27586,402,6.45,1,6.45
27586,377,5.5,1,5.5
27587,1009,39.09,1,39.09
27588,847,49.92,1,49.92
27589,322,79.83,1,79.83
27590,959,42.46,1,42.46
27590,967,36.42,1,36.42
27590,978,30.44,1,30.44
27590,932,20.11,1,20.11
27590,942,10.04,1,10.04
27591,929,15.33,1,15.33
27591,934,24.63,1,24.63
27591,869,9.2,1,9.2
27591,883,32.47,2,64.94
27592,1021,18.59,1,18.59
27593,1178,63.38,1,63.38
27594,177,67.39,1,67.39
27594,1131,52.58,1,52.58
27595,271,57.33,1,57.33
27596,675,96.67,1,96.67
27597,888,47.85,1,47.85
27597,210,156.42,1,156.42
27598,817,52.01,1,52.01
27598,538,58.26,1,58.26
27599,989,36.86,3,110.58
27599,954,46.47,1,46.47
27599,878,45.88,1,45.88
27599,254,229.45,4,917.8
27599,934,24.63,1,24.63
27600,1147,59.24,1,59.24
27600,1148,6.96,1,6.96
27600,1059,28.23,1,28.23
27601,827,14.55,1,14.55
27601,971,11.75,1,11.75
27602,972,7.07,1,7.07
27603,308,44.46,3,133.38
27604,1180,7.35,1,7.35
27605,743,70.3,1,70.3
27606,233,35.74,1,35.74
27607,1181,19.83,1,19.83
27607,1043,8.79,1,8.79
27607,1183,73.81,4,295.24
27608,1065,22.01,1,22.01
27608,1069,29.57,1,29.57
27609,597,216.93,1,216.93
27610,809,36.85,1,36.85
27611,9,88.74,1,88.74
27612,758,53.96,3,161.88
27612,926,6.01,1,6.01
27612,1026,16.32,1,16.32
27613,351,110.22,3,330.66
27613,499,75.03,2,150.06
27613,861,7.39,1,7.39
27614,928,40.47,1,40.47
27614,1195,6.51,1,6.51
27615,513,14.78,1,14.78
27615,428,23.92,3,71.76
27616,380,113.55,1,113.55
27616,123,81.79,1,81.79
27617,251,131.76,1,131.76
27618,244,51.57,1,51.57
27619,1184,47.14,1,47.14
27619,418,16.63,4,66.52
27620,951,20.66,1,20.66
27621,1138,22.74,1,22.74
27622,555,53.46,2,106.92
27623,883,32.47,1,32.47
27623,1193,12.64,1,12.64
27623,858,47.19,1,47.19
27624,802,79.62,1,79.62
27624,472,10.34,1,10.34
27625,365,17.88,2,35.76
27626,676,78.93,1,78.93
27626,1137,14.32,1,14.32
27626,747,28.89,1,28.89
27626,588,77.6,1,77.6
27626,423,34.03,1,34.03
27627,921,18.25,1,18.25
27627,607,37.35,1,37.35
27627,642,82.91,1,82.91
27628,932,20.11,2,40.22
27628,1050,28.12,1,28.12
27628,1027,59.77,1,59.77
27628,247,80.54,2,161.08
27629,544,102.58,1,102.58
27630,190,36.13,1,36.13
27631,578,112.0,1,112.0
27631,804,76.3,1,76.3
27631,220,110.84,1,110.84
27632,684,77.26,1,77.26
27633,474,75.35,1,75.35
27634,1190,55.71,2,111.42
27634,928,40.47,1,40.47
27635,525,53.6,1,53.6
27636,998,28.79,1,28.79
27636,899,14.03,1,14.03
27637,147,207.65,1,207.65
27637,448,101.46,1,101.46
27637,540,83.31,1,83.31
27638,658,209.99,1,209.99
27639,614,224.2,1,224.2
27640,216,55.76,1,55.76
27641,591,43.63,2,87.26
27641,556,105.68,1,105.68
27642,390,81.14,2,162.28
27642,889,7.16,4,28.64
27642,991,12.72,1,12.72
27643,874,15.18,1,15.18
27643,295,206.55,1,206.55
27644,466,51.43,1,51.43
27644,365,17.88,1,17.88
27645,491,36.68,1,36.68
27645,398,115.67,1,115.67
27646,224,87.59,4,350.36
27647,877,23.75,1,23.75
27647,684,77.26,1,77.26
27648,980,5.4,1,5.4
27648,256,56.6,1,56.6
27648,267,176.9,1,176.9
27649,205,96.96,1,96.96
27649,369,7.41,1,7.41
27649,859,29.51,1,29.51
27649,956,43.43,1,43.43
27650,1162,40.31,4,161.24
27650,755,150.53,1,150.53
27650,1055,35.01,1,35.01
27650,912,28.57,1,28.57
27651,1144,7.22,1,7.22
27652,392,19.5,1,19.5
27652,13,200.87,1,200.87
27652,1191,46.41,4,185.64
27653,589,217.39,1,217.39
27654,1175,52.91,1,52.91
27654,204,128.31,1,128.31
27655,7,347.3,1,347.3
27655,14,76.66,1,76.66
27655,24,42.86,1,42.86
27655,425,82.61,1,82.61
27656,762,119.57,1,119.57
27657,1092,44.18,1,44.18
27657,461,29.54,1,29.54
27657,1025,28.17,1,28.17
27658,758,53.96,1,53.96
27658,704,173.37,1,173.37
27659,623,27.51,1,27.51
27659,679,57.62,1,57.62
27659,563,50.15,3,150.45
27660,1103,26.38,1,26.38
27660,496,8.68,1,8.68
27661,1142,20.11,1,20.11
27662,179,109.33,1,109.33
27663,439,103.26,1,103.26
27663,461,29.54,1,29.54
27664,1180,7.35,1,7.35
27664,1018,22.41,1,22.41
27665,77,171.64,1,171.64
27665,328,48.07,1,48.07
27666,1113,70.01,1,70.01
27666,269,145.96,3,437.88
27667,1115,21.77,1,21.77
27667,894,4.15,1,4.15
27668,898,21.64,1,21.64
27669,1141,77.72,1,77.72
27670,1112,35.6,1,35.6
27671,358,8.79,2,17.58
27671,346,113.43,1,113.43
27672,1097,14.02,1,14.02
27673,330,44.73,1,44.73
27674,412,33.76,1,33.76
27675,1146,61.33,1,61.33
27675,366,15.06,1,15.06
27676,882,13.72,1,13.72
27676,912,28.57,1,28.57
27676,939,24.28,1,24.28
27676,969,49.91,1,49.91
27676,929,15.33,1,15.33
27677,707,142.26,1,142.26
27677,296,106.08,1,106.08
27678,948,27.68,3,83.04
27678,859,29.51,2,59.02
27678,1065,22.01,1,22.01
27678,881,45.94,2,91.88
27678,911,3.5,1,3.5
27679,737,113.27,1,113.27
27680,462,15.86,1,15.86
27681,69,177.84,1,177.84
27682,356,70.59,2,141.18
27682,458,8.28,3,24.84
27682,402,6.45,1,6.45
27683,138,173.75,1,173.75
27683,509,35.25,1,35.25
27684,974,5.4,1,5.4
27685,725,18.43,1,18.43
27686,664,43.48,1,43.48
27686,609,109.49,1,109.49
27686,776,124.96,1,124.96
27686,1099,21.09,1,21.09
27686,767,35.49,3,106.47
27687,483,70.26,1,70.26
27688,379,44.93,1,44.93
27689,804,76.3,3,228.9
27690,804,76.3,1,76.3
27690,778,65.47,1,65.47
27691,436,96.87,1,96.87
27691,513,14.78,1,14.78
27691,399,118.14,1,118.14
27691,437,41.84,1,41.84
27692,1179,74.03,1,74.03
27692,733,53.67,1,53.67
27693,695,112.18,1,112.18
27694,943,27.47,3,82.41
27695,867,33.63,1,33.63
27696,748,44.44,1,44.44
27697,923,38.07,1,38.07
27697,962,37.8,4,151.2
27698,584,188.77,3,566.31
27698,571,97.95,1,97.95
27698,262,12.73,1,12.73
27699,437,41.84,1,41.84
27699,360,9.79,1,9.79
27700,297,97.68,1,97.68
27701,713,130.56,1,130.56
27702,1142,20.11,1,20.11
27702,1169,48.19,1,48.19
27703,298,167.7,1,167.7
27703,388,91.76,1,91.76
27703,14,76.66,1,76.66
27704,827,14.55,1,14.55
27704,257,52.66,1,52.66
27705,979,12.41,1,12.41
27706,706,75.47,1,75.47
27707,368,28.57,1,28.57
27708,1161,45.31,4,181.24
27709,904,23.14,1,23.14
27709,886,17.03,1,17.03
27709,961,27.05,1,27.05
27709,929,15.33,4,61.32
27710,435,83.06,1,83.06
27711,963,16.82,1,16.82
27711,868,29.29,1,29.29
27712,1112,35.6,1,35.6
27712,1065,22.01,1,22.01
27712,1161,45.31,1,45.31
27713,244,51.57,1,51.57
27713,1001,28.65,1,28.65
27714,1018,22.41,1,22.41
27714,255,38.61,1,38.61
27714,24,42.86,1,42.86
27715,547,241.26,1,241.26
27716,308,44.46,1,44.46
27716,568,183.39,1,183.39
27716,976,12.49,1,12.49
27717,1057,54.28,1,54.28
27717,511,21.9,1,21.9
27717,437,41.84,1,41.84
27718,500,55.45,1,55.45
27718,936,42.11,1,42.11
27719,224,87.59,1,87.59
27720,1170,18.5,4,74.0
27720,1040,56.23,1,56.23
27720,1180,7.35,4,29.4
27721,32,179.77,1,179.77
27722,842,42.32,1,42.32
27722,344,25.17,4,100.68
27723,881,45.94,1,45.94
27724,871,49.51,1,49.51
27725,404,7.54,1,7.54
27725,602,66.63,1,66.63
27726,1110,53.71,1,53.71
27726,749,184.55,1,184.55
27726,690,65.07,1,65.07
27726,764,195.98,1,195.98
27727,545,148.54,1,148.54
27727,628,35.76,1,35.76
27728,385,7.9,3,23.7
27729,372,8.56,1,8.56
