order_id,customer_id,order_time,payment_method,discount_pct,subtotal_usd,total_usd,country,device,source
25359,17304,2024-01-14T16:33:21,paypal,0,28.12,28.12,JP,desktop,paid
25360,10163,2022-07-01T22:50:13,card,0,110.87,110.87,IN,tablet,organic
25361,18524,2025-01-15T06:54:16,card,0,789.72,789.72,ES,mobile,direct
25362,10547,2023-02-18T03:59:35,card,15,56.64,48.14,AE,mobile,paid
25363,6007,2023-10-08T14:28:00,card,10,124.33,111.9,NL,mobile,organic
25364,10197,2021-09-04T04:06:02,cod,0,31.38,31.38,ES,mobile,organic
25365,17932,2025-09-17T21:27:11,card,5,125.24,118.98,PL,desktop,direct
25366,18066,2023-12-19T18:34:17,paypal,20,95.78,76.62,BR,desktop,direct
25367,6844,2021-02-11T14:16:36,paypal,10,74.62,67.16,US,desktop,paid
25368,928,2022-03-02T08:34:15,card,0,7.07,7.07,SE,mobile,paid
25369,16868,2023-07-24T18:52:48,card,0,181.86,181.86,DE,mobile,direct
25370,15426,2022-12-25T06:00:02,card,5,494.4,469.68,SE,desktop,organic
25371,8219,2024-09-14T12:03:51,card,0,94.32,94.32,IN,desktop,organic
25372,6984,2024-08-04T22:11:37,card,10,33.97,30.57,DE,mobile,organic
25373,11760,2022-10-17T17:00:07,paypal,0,26.37,26.37,JP,tablet,paid
25374,18292,2021-08-13T20:09:34,card,5,44.46,42.24,SE,mobile,paid
25375,385,2020-01-03T15:31:17,card,0,11.75,11.75,IN,mobile,organic
25376,3338,2025-05-11T19:14:44,card,10,138.69,124.82,MX,mobile,organic
25377,254,2024-09-22T15:30:35,card,0,185.6,185.6,JP,desktop,paid
25378,19589,2021-08-12T18:24:25,card,10,93.93,84.54,SG,mobile,direct
25379,9476,2022-02-18T12:07:56,card,15,22.22,18.89,IN,desktop,direct
25380,4795,2025-10-21T14:09:18,card,0,162.78,162.78,IN,mobile,organic
25381,14320,2022-10-08T08:05:00,wallet,20,42.46,33.97,DE,mobile,direct
25382,4464,2024-12-21T05:31:07,card,5,176.69,167.86,GB,desktop,direct
25383,5439,2020-08-17T06:30:38,card,15,133.29,113.3,US,mobile,referral
25384,1531,2022-06-01T15:46:21,card,20,443.0,354.4,IN,desktop,email
25385,13267,2024-03-03T11:52:34,card,15,93.74,79.68,NL,desktop,organic
25386,6624,2023-01-31T20:30:36,card,10,8.79,7.91,FR,desktop,organic
25387,5174,2022-11-24T19:05:21,card,15,45.73,38.87,GB,desktop,paid
25388,2148,2023-05-18T21:39:32,card,0,468.17,468.17,IN,mobile,direct
25389,9304,2025-07-08T04:21:56,wallet,0,53.67,53.67,IN,desktop,organic
25390,6675,2022-06-15T04:01:28,card,20,177.04,141.63,US,desktop,social
25391,1917,2021-07-09T10:32:09,paypal,5,6.51,6.18,PL,mobile,social
25392,13433,2025-03-20T00:30:15,wallet,0,581.11,581.11,GB,tablet,email
25393,17648,2020-10-21T12:05:38,card,5,69.16,65.7,GB,mobile,direct
25394,2058,2024-11-12T15:42:30,card,5,240.26,228.25,US,desktop,organic
25395,14447,2025-08-26T00:05:04,card,0,225.36,225.36,DE,desktop,direct
25396,9395,2024-11-20T20:09:59,card,0,79.83,79.83,IN,mobile,paid
25397,8327,2021-07-13T15:55:07,card,10,77.26,69.53,ES,desktop,direct
25398,9517,2021-11-19T15:50:04,paypal,15,107.5,91.38,BR,desktop,organic
25399,16943,2025-10-15T12:52:35,card,0,122.44,122.44,US,mobile,paid
25400,17539,2023-08-18T17:11:50,card,15,145.09,123.33,IN,mobile,direct
25401,6169,2021-01-28T11:55:21,card,0,209.91,209.91,AU,desktop,paid
25402,6743,2022-01-08T22:55:41,card,0,411.47,411.47,BR,desktop,direct
25403,3950,2021-01-20T18:21:09,card,15,36.13,30.71,JP,mobile,referral
25404,5574,2021-05-30T03:34:47,card,5,43.79,41.6,AU,desktop,direct
25405,4977,2023-03-03T21:17:35,card,5,290.18,275.67,GB,mobile,referral
25406,12878,2022-06-17T04:17:56,card,15,116.17,98.74,US,desktop,paid
25407,10366,2024-04-26T23:36:33,wallet,20,54.46,43.57,GB,desktop,organic
25408,6219,2021-06-04T01:01:40,card,0,44.8,44.8,FR,mobile,organic
25409,12607,2023-09-15T14:25:10,card,10,152.08,136.87,GB,desktop,direct
25410,11410,2021-05-26T16:05:40,cod,10,44.07,39.66,IN,mobile,organic
25411,15848,2024-01-20T18:54:39,card,0,138.19,138.19,MX,mobile,organic
25412,8940,2023-09-26T17:44:39,paypal,20,152.13,121.7,BR,mobile,paid
25413,7011,2024-11-25T15:23:01,card,20,142.07,113.66,AU,desktop,organic
25414,10632,2022-07-29T23:49:54,card,20,80.54,64.43,BR,mobile,paid
25415,16103,2021-04-18T04:22:06,card,5,129.69,123.21,CA,desktop,direct
25416,8165,2020-09-21T01:59:18,card,0,65.84,65.84,MX,desktop,paid
25417,7438,2020-01-15T11:51:19,card,0,133.07,133.07,DE,mobile,organic
25418,645,2022-10-18T13:22:48,card,15,306.61,260.62,SG,mobile,organic
25419,1962,2020-04-28T04:24:35,card,0,40.34,40.34,ES,desktop,direct
25420,16805,2025-08-24T03:56:49,card,0,194.49,194.49,AU,desktop,paid
25421,14610,2020-01-20T18:11:02,card,0,38.54,38.54,CA,mobile,direct
25422,2700,2022-02-03T11:36:14,paypal,20,84.05,67.24,MX,desktop,referral
25423,15099,2024-02-06T05:14:53,cod,10,55.18,49.66,JP,mobile,organic
25424,18335,2021-05-28T19:02:04,card,10,121.39,109.25,GB,mobile,referral
25425,3469,2020-10-26T11:15:57,card,0,48.76,48.76,US,desktop,organic
25426,8111,2021-04-23T00:19:15,card,15,55.94,47.55,US,mobile,organic
25427,6448,2020-02-03T13:12:00,card,10,1140.99,1026.89,DE,mobile,email
25428,6843,2021-01-27T10:53:52,card,0,22.04,22.04,FR,mobile,direct
25429,14341,2023-12-28T14:04:38,paypal,0,30.71,30.71,CA,tablet,direct
25430,4167,2022-05-01T09:38:04,card,10,27.6,24.84,NL,mobile,organic
25431,13927,2022-06-30T06:23:01,card,0,42.2,42.2,US,tablet,organic
25432,10070,2020-11-08T08:11:19,card,5,645.67,613.39,MX,mobile,email
25433,11271,2024-10-15T08:32:55,card,15,186.65,158.65,PL,desktop,direct
25434,12199,2022-07-14T22:18:14,card,20,290.21,232.17,BR,tablet,direct
25435,11680,2024-01-08T02:30:21,cod,20,66.34,53.07,US,tablet,referral
25436,12,2023-04-24T00:55:52,card,0,117.18,117.18,US,desktop,paid
25437,7125,2024-06-16T14:59:11,paypal,0,225.99,225.99,ES,desktop,direct
25438,19725,2020-10-21T03:36:34,card,5,113.95,108.25,AU,desktop,direct
25439,1240,2024-02-25T11:11:26,wallet,0,76.48,76.48,JP,mobile,paid
25440,14530,2025-05-27T17:07:27,card,0,334.23,334.23,AU,mobile,paid
25441,12866,2023-01-09T16:59:04,cod,0,191.62,191.62,ES,desktop,email
25442,9825,2022-02-02T18:09:48,card,20,82.47,65.98,AU,desktop,organic
25443,5780,2021-03-14T22:29:39,wallet,5,19.53,18.55,BR,mobile,direct
25444,13382,2023-01-28T19:35:07,card,10,428.54,385.69,JP,desktop,direct
25445,18201,2022-08-03T11:19:32,paypal,0,15.64,15.64,ES,mobile,organic
25446,18549,2020-05-29T03:15:28,cod,0,131.42,131.42,IN,tablet,email
25447,9837,2022-07-23T18:49:51,card,0,7.12,7.12,BR,mobile,paid
25448,16164,2023-04-03T00:53:15,paypal,10,111.38,100.24,BR,desktop,referral
25449,146,2020-01-31T21:19:39,card,20,48.21,38.57,ES,mobile,organic
25450,9395,2021-04-04T07:06:17,card,20,195.63,156.5,IN,mobile,organic
25451,5909,2021-07-24T19:20:49,paypal,0,35.74,35.74,ZA,mobile,organic
25452,7125,2024-07-18T17:57:52,card,0,36.13,36.13,ES,desktop,referral
25453,7106,2020-07-10T18:17:40,card,0,151.22,151.22,US,mobile,organic
25454,18778,2025-10-23T15:13:47,card,5,235.6,223.82,AE,mobile,direct
25455,19515,2024-09-29T20:51:15,card,0,103.91,103.91,NL,mobile,social
25456,11504,2023-06-04T15:32:50,card,0,183.35,183.35,AE,mobile,organic
25457,10898,2020-07-12T10:34:21,card,0,355.24,355.24,GB,mobile,direct
25458,8322,2025-10-06T00:30:12,card,20,348.31,278.65,NL,mobile,paid
25459,19978,2021-01-25T01:48:07,wallet,20,79.83,63.86,SE,mobile,social
25460,19649,2020-10-17T22:47:04,card,20,88.2,70.56,US,desktop,direct
25461,13788,2024-06-26T13:18:12,cod,10,74.13,66.72,JP,desktop,organic
25462,5593,2023-10-04T12:29:57,card,20,107.42,85.94,BR,mobile,organic
25463,18540,2021-07-21T04:08:27,card,0,71.48,71.48,GB,mobile,paid
25464,9492,2021-11-05T09:22:30,wallet,10,20.86,18.77,NL,tablet,organic
25465,13678,2021-11-27T20:53:55,card,0,47.42,47.42,DE,desktop,referral
25466,5274,2020-03-07T18:41:19,card,10,123.05,110.75,MX,mobile,email
25467,15397,2021-03-27T01:15:46,wallet,20,71.07,56.86,AU,mobile,social
25468,11029,2025-06-17T07:41:50,card,20,214.63,171.7,US,mobile,direct
25469,15133,2020-09-25T07:12:53,paypal,15,142.7,121.3,NL,mobile,organic
25470,11570,2025-08-28T07:32:03,card,15,191.9,163.12,NL,mobile,organic
25471,2152,2021-11-18T15:40:49,paypal,5,97.39,92.52,US,desktop,organic
25472,10753,2022-09-21T18:32:58,wallet,5,6.4,6.08,CA,mobile,email
25473,3875,2021-05-29T11:43:16,card,20,40.27,32.22,JP,mobile,direct
25474,19282,2022-03-14T11:13:44,card,20,154.29,123.43,US,mobile,paid
25475,8626,2024-09-19T01:48:40,card,0,387.23,387.23,SE,mobile,organic
25476,15411,2021-10-16T10:15:39,card,0,219.73,219.73,IN,desktop,paid
25477,13913,2024-11-17T05:33:51,card,0,302.72,302.72,NL,mobile,social
25478,6455,2024-02-04T15:52:58,paypal,10,21.09,18.98,BR,mobile,referral
25479,6038,2023-03-26T23:09:02,card,0,319.33,319.33,IN,mobile,social
25480,12701,2021-11-16T06:58:11,card,0,42.86,42.86,FR,desktop,organic
25481,14852,2021-08-19T10:51:41,card,15,127.32,108.22,AE,desktop,direct
25482,8860,2021-12-13T02:19:27,card,0,20.11,20.11,AU,mobile,paid
25483,16887,2022-02-14T12:05:50,card,15,564.37,479.71,AE,desktop,organic
25484,8886,2024-12-26T10:18:50,card,5,10.64,10.11,SE,mobile,direct
25485,17351,2025-01-17T06:21:52,card,0,72.89,72.89,SE,desktop,referral
25486,7454,2024-09-08T10:18:27,paypal,20,21.83,17.46,CA,tablet,organic
25487,1072,2024-05-08T06:10:09,wallet,0,92.54,92.54,DE,tablet,organic
25488,4554,2023-08-08T13:55:15,card,5,106.96,101.61,JP,mobile,organic
25489,1957,2020-06-03T00:39:57,card,15,194.45,165.28,GB,mobile,referral
25490,13184,2021-08-16T18:18:59,card,0,126.02,126.02,MX,mobile,organic
25491,17112,2024-11-25T02:22:45,paypal,15,8.31,7.06,PL,desktop,organic
25492,2320,2020-10-23T11:56:48,cod,20,78.12,62.5,MX,desktop,organic
25493,5267,2021-01-11T23:30:33,paypal,10,50.28,45.25,US,desktop,organic
25494,19625,2020-08-07T12:23:25,card,0,45.43,45.43,SE,mobile,social
25495,7523,2023-05-27T17:07:45,card,0,162.81,162.81,ZA,mobile,email
25496,8099,2020-10-26T05:33:56,card,0,26.37,26.37,BR,mobile,direct
25497,12663,2024-08-14T22:31:30,card,0,32.53,32.53,US,mobile,organic
25498,4584,2024-10-14T02:03:29,paypal,15,1925.58,1636.74,AE,desktop,organic
25499,18539,2025-04-15T07:47:41,card,20,314.35,251.48,IN,desktop,organic
25500,2398,2023-06-10T19:43:30,wallet,15,19.83,16.86,PL,tablet,direct
25501,5836,2025-09-20T05:46:41,card,0,23.75,23.75,IN,mobile,organic
25502,3608,2024-01-30T10:49:31,card,5,302.39,287.27,MX,desktop,referral
25503,4760,2024-02-09T22:22:19,card,20,47.24,37.79,US,mobile,organic
25504,16750,2024-02-03T04:20:37,card,5,11.97,11.37,BR,desktop,direct
25505,11612,2025-04-22T22:39:09,paypal,15,345.0,293.25,US,desktop,organic
25506,11134,2022-08-31T08:58:11,card,10,75.54,67.99,US,desktop,social
25507,10114,2021-07-11T15:21:29,card,0,135.36,135.36,MX,desktop,organic
25508,1682,2020-06-28T03:10:55,wallet,0,211.77,211.77,PL,mobile,referral
25509,3023,2022-05-05T10:09:37,card,0,107.09,107.09,JP,mobile,organic
25510,13053,2023-11-12T09:34:20,paypal,10,49.06,44.15,FR,mobile,direct
25511,6585,2020-10-02T07:13:44,card,5,76.96,73.11,BR,desktop,direct
25512,9647,2021-11-27T19:53:23,paypal,20,59.83,47.86,AE,tablet,organic
25513,8750,2021-10-26T08:42:57,cod,0,15.06,15.06,GB,desktop,direct
25514,19030,2023-11-14T07:58:56,card,0,55.18,55.18,GB,mobile,email
25515,10529,2020-01-16T17:34:46,card,0,211.96,211.96,IN,mobile,organic
25516,5605,2020-12-20T15:58:20,card,5,37.23,35.37,MX,mobile,organic
25517,12166,2021-12-24T01:45:02,card,15,116.44,98.97,BR,mobile,organic
25518,9493,2021-11-13T01:36:29,card,0,721.12,721.12,FR,mobile,referral
25519,15171,2021-03-07T07:00:10,card,0,167.88,167.88,US,desktop,organic
25520,3256,2021-07-06T22:02:37,card,0,402.76,402.76,IN,desktop,direct
25521,16802,2021-01-10T19:06:41,paypal,15,70.77,60.15,ES,desktop,organic
25522,2305,2020-05-31T15:30:11,card,5,59.08,56.13,US,desktop,direct
25523,5198,2025-04-05T21:35:29,card,0,78.93,78.93,MX,mobile,organic
25524,10505,2020-04-06T14:59:30,card,0,298.63,298.63,ES,mobile,referral
25525,10517,2021-11-17T13:01:27,card,0,42.28,42.28,MX,desktop,direct
25526,2557,2022-02-11T10:49:26,card,10,15.06,13.55,CA,mobile,referral
25527,15834,2022-04-23T07:56:18,card,20,75.93,60.74,BR,mobile,organic
25528,11884,2021-09-26T18:44:55,card,0,465.12,465.12,DE,desktop,social
25529,3658,2024-10-28T05:02:52,card,0,18.19,18.19,MX,mobile,referral
25530,2415,2023-05-13T18:02:15,card,5,30.84,29.3,US,tablet,direct
25531,18297,2025-05-06T00:30:35,wallet,10,42.06,37.85,AU,desktop,direct
25532,14898,2022-03-01T11:53:28,card,0,574.24,574.24,US,desktop,organic
25533,13026,2024-02-04T08:09:03,card,0,18.43,18.43,GB,mobile,paid
25534,10258,2023-11-25T15:11:14,cod,0,34.32,34.32,US,mobile,organic
25535,3989,2024-06-14T10:49:23,card,0,202.62,202.62,AE,mobile,direct
25536,12967,2024-07-19T10:04:13,card,5,79.56,75.58,ZA,mobile,direct
25537,13164,2021-10-11T22:31:52,cod,10,4.15,3.74,AU,mobile,organic
25538,6365,2022-11-13T00:08:21,wallet,20,47.41,37.93,US,desktop,direct
25539,5641,2025-06-07T13:20:04,card,5,317.35,301.48,PL,mobile,social
25540,11517,2023-12-14T01:48:48,card,5,154.65,146.92,US,mobile,direct
25541,17442,2024-03-12T10:11:17,paypal,15,223.32,189.82,CA,desktop,email
25542,15506,2022-09-24T16:27:15,card,0,36.85,36.85,US,mobile,organic
25543,4878,2023-09-07T13:24:35,paypal,0,12.41,12.41,US,mobile,organic
25544,4553,2021-07-11T22:22:56,card,0,149.56,149.56,FR,mobile,organic
25545,4272,2025-02-09T00:58:05,card,5,61.38,58.31,JP,mobile,direct
25546,2115,2024-03-05T18:00:39,card,0,248.57,248.57,US,mobile,referral
25547,7220,2020-04-04T01:15:49,wallet,15,51.87,44.09,JP,desktop,paid
25548,16371,2022-11-10T10:33:25,card,20,41.97,33.58,BR,desktop,social
25549,5070,2025-04-26T14:51:41,wallet,0,55.18,55.18,SG,mobile,social
25550,4975,2020-04-09T17:13:47,paypal,5,180.28,171.27,CA,mobile,referral
25551,11275,2022-04-12T10:30:42,card,0,438.54,438.54,MX,mobile,direct
25552,165,2024-02-13T07:48:52,card,0,127.94,127.94,ES,mobile,referral
25553,18288,2022-06-20T21:15:18,paypal,20,50.76,40.61,FR,mobile,organic
25554,2239,2021-10-29T17:12:15,card,5,375.9,357.11,US,desktop,referral
25555,18750,2023-04-22T06:02:40,card,0,18.59,18.59,BR,mobile,organic
25556,7916,2020-01-15T10:41:38,card,5,46.78,44.44,IN,mobile,referral
25557,2225,2025-04-21T06:01:03,cod,0,31.86,31.86,CA,mobile,email
25558,4227,2021-06-16T06:42:05,cod,0,91.41,91.41,DE,mobile,email
25559,5933,2024-02-29T17:13:04,card,5,6.96,6.61,US,mobile,paid
25560,12498,2021-02-12T08:36:03,card,15,65.42,55.61,SE,desktop,direct
25561,19444,2024-05-01T04:36:39,wallet,0,74.12,74.12,NL,mobile,referral
25562,7644,2024-10-04T20:53:15,card,0,255.21,255.21,ZA,desktop,organic
25563,19127,2020-06-24T20:52:41,paypal,10,162.22,146.0,US,desktop,paid
25564,17375,2025-02-18T09:46:24,card,20,150.41,120.33,US,mobile,organic
25565,254,2023-08-16T02:17:25,card,10,114.83,103.35,JP,desktop,organic
25566,6548,2020-08-28T17:11:10,card,0,305.73,305.73,MX,desktop,referral
25567,2827,2020-10-30T08:45:50,card,5,167.7,159.31,US,desktop,social
25568,5545,2024-01-15T11:00:58,paypal,0,123.94,123.94,IN,mobile,paid
25569,13761,2022-11-12T08:57:27,card,20,137.91,110.33,IN,mobile,paid
25570,8694,2023-04-29T09:27:00,card,20,145.61,116.49,MX,mobile,social
25571,923,2021-05-01T10:11:39,card,5,28.17,26.76,US,mobile,organic
25572,14358,2025-08-17T03:20:48,paypal,20,117.42,93.94,BR,mobile,organic
25573,19293,2023-08-07T14:46:03,card,5,122.51,116.38,US,tablet,email
25574,9585,2020-12-09T19:46:41,card,0,93.13,93.13,GB,mobile,referral
25575,6152,2022-06-05T20:21:56,card,5,800.5,760.47,GB,mobile,social
25576,291,2024-06-01T11:09:29,card,10,10.64,9.58,FR,tablet,social
25577,4089,2022-12-07T18:38:01,paypal,0,187.92,187.92,ZA,mobile,paid
25578,16177,2022-11-25T13:40:16,paypal,10,586.59,527.93,US,mobile,direct
25579,865,2024-08-13T16:24:11,card,5,83.04,78.89,DE,desktop,social
25580,4147,2020-11-19T19:10:57,card,5,83.31,79.14,MX,desktop,email
25581,1385,2022-06-13T21:46:23,paypal,15,75.51,64.18,FR,desktop,direct
25582,9102,2021-03-11T07:28:56,cod,15,46.4,39.44,GB,desktop,direct
25583,12519,2022-01-25T02:49:36,card,0,169.09,169.09,CA,tablet,social
25584,6664,2023-09-03T12:41:36,card,15,120.61,102.52,GB,mobile,organic
25585,1959,2023-03-10T11:06:09,paypal,5,241.65,229.57,BR,mobile,organic
25586,6814,2020-11-14T12:51:39,cod,15,119.52,101.59,JP,desktop,email
25587,1607,2025-07-25T08:52:58,card,5,293.76,279.07,ZA,desktop,organic
25588,17123,2020-05-16T11:28:16,card,10,49.15,44.23,GB,desktop,paid
25589,15020,2021-02-09T02:13:55,paypal,0,115.51,115.51,BR,mobile,direct
25590,6927,2024-08-03T21:48:23,card,20,102.0,81.6,DE,mobile,paid
25591,15716,2023-04-18T23:37:43,card,20,31.77,25.42,BR,mobile,direct
25592,3237,2021-05-17T16:37:31,card,10,163.74,147.37,FR,desktop,direct
25593,841,2022-09-19T14:17:39,card,0,280.79,280.79,IN,mobile,organic
25594,13650,2023-07-14T19:30:44,card,0,88.0,88.0,IN,desktop,direct
25595,1199,2025-10-29T00:27:24,paypal,15,100.6,85.51,SG,mobile,social
25596,12885,2023-03-16T19:42:59,card,15,324.0,275.4,US,mobile,direct
25597,13157,2022-03-10T13:17:55,card,5,344.82,327.58,BR,mobile,organic
25598,5966,2024-10-06T05:10:04,card,5,328.63,312.2,IN,mobile,paid
25599,12181,2021-03-29T08:00:25,card,0,148.82,148.82,SG,desktop,organic
25600,4191,2020-07-24T09:01:42,cod,10,178.62,160.76,CA,mobile,organic
25601,4757,2021-10-28T04:25:02,card,0,35.74,35.74,NL,desktop,social
25602,10974,2022-10-23T22:50:57,card,0,14.78,14.78,SG,tablet,social
25603,15477,2022-05-08T19:17:01,paypal,5,6.01,5.71,MX,desktop,email
25604,972,2020-01-10T04:55:21,card,10,144.5,130.05,AE,mobile,organic
25605,4568,2022-12-23T07:31:29,cod,5,322.25,306.14,US,mobile,organic
25606,692,2025-10-02T23:53:37,card,5,222.94,211.79,IN,desktop,organic
25607,12667,2025-09-09T06:31:43,card,0,79.98,79.98,JP,tablet,social
25608,3665,2025-02-27T08:34:32,card,0,164.36,164.36,MX,mobile,social
25609,6540,2023-07-05T00:31:18,card,0,36.13,36.13,FR,mobile,social
25610,13129,2024-01-24T13:04:15,card,5,7.35,6.98,NL,mobile,paid
25611,14616,2021-04-09T06:34:41,paypal,10,222.44,200.2,SG,mobile,paid
25612,6678,2025-01-08T00:23:19,card,0,405.8,405.8,JP,desktop,paid
25613,11640,2022-04-18T06:17:27,paypal,15,19.15,16.28,SE,desktop,direct
25614,11490,2020-09-07T09:57:18,paypal,15,256.49,218.02,NL,desktop,social
25615,2499,2021-11-14T07:49:05,cod,10,20.02,18.02,US,desktop,organic
25616,3725,2023-10-08T20:38:04,card,10,54.63,49.17,NL,desktop,organic
25617,6608,2021-09-27T05:56:53,paypal,5,335.4,318.63,AE,mobile,organic
25618,18599,2024-01-24T22:24:34,paypal,10,186.02,167.42,IN,mobile,direct
25619,11616,2025-08-14T00:31:23,card,5,172.25,163.64,NL,desktop,direct
25620,15571,2023-03-04T08:13:17,paypal,0,172.87,172.87,AU,mobile,direct
25621,11315,2024-11-08T11:43:48,card,0,33.14,33.14,CA,desktop,direct
25622,18964,2022-01-13T23:30:59,card,0,17.6,17.6,FR,mobile,direct
25623,7633,2025-03-01T05:56:11,paypal,10,292.22,263.0,BR,mobile,organic
25624,6209,2023-01-19T15:49:51,card,15,36.68,31.18,JP,mobile,social
25625,18269,2021-09-26T23:57:49,wallet,15,7.07,6.01,GB,desktop,social
25626,11665,2022-11-01T16:27:24,wallet,15,262.25,222.91,IN,mobile,organic
25627,17249,2025-01-03T02:16:59,card,10,272.64,245.38,IN,mobile,referral
25628,3886,2023-09-25T19:56:14,wallet,0,85.09,85.09,NL,desktop,referral
25629,18802,2022-05-22T04:29:53,paypal,0,58.6,58.6,US,desktop,paid
25630,8921,2020-09-06T23:56:28,card,10,95.28,85.75,PL,mobile,email
25631,3799,2024-07-22T15:55:10,card,15,147.14,125.07,DE,mobile,organic
25632,7973,2023-05-04T12:55:40,paypal,0,172.24,172.24,US,desktop,organic
25633,18620,2021-10-16T07:37:26,paypal,0,40.71,40.71,NL,desktop,email
25634,8491,2024-08-01T23:21:56,card,0,593.66,593.66,DE,mobile,organic
25635,5785,2025-10-21T05:15:41,card,0,31.72,31.72,BR,desktop,social
25636,15387,2024-05-17T14:14:25,card,10,46.93,42.24,US,mobile,organic
25637,14129,2023-10-24T21:47:11,wallet,0,24.83,24.83,FR,mobile,organic
25638,14927,2024-03-09T18:15:46,card,0,77.25,77.25,SE,desktop,paid
25639,6134,2024-04-30T17:49:29,card,0,185.35,185.35,US,desktop,direct
25640,13388,2023-12-09T07:14:41,card,20,78.93,63.14,FR,mobile,paid
25641,19916,2025-06-27T18:27:44,card,0,12.49,12.49,GB,mobile,direct
25642,1503,2024-08-08T12:53:22,card,15,33.46,28.44,NL,mobile,social
25643,8154,2023-03-03T00:41:36,wallet,0,429.31,429.31,IN,mobile,email
25644,12725,2023-07-24T14:50:04,card,10,87.06,78.35,MX,tablet,direct
25645,7932,2022-02-01T22:32:02,card,10,162.55,146.3,ES,mobile,email
25646,2929,2025-08-02T14:18:12,wallet,15,206.23,175.3,DE,desktop,organic
25647,8745,2020-01-28T06:42:35,card,0,73.09,73.09,AE,mobile,direct
25648,15897,2023-11-07T19:03:15,card,5,106.98,101.63,JP,mobile,organic
25649,17002,2022-07-13T03:57:53,wallet,10,61.61,55.45,AU,mobile,direct
25650,17606,2025-09-26T09:27:12,paypal,10,33.8,30.42,MX,mobile,direct
25651,4446,2020-08-03T09:29:41,card,15,119.34,101.44,US,mobile,social
25652,6911,2020-01-04T03:09:57,card,5,6.43,6.11,JP,tablet,social
25653,9919,2024-01-02T01:37:42,paypal,0,119.2,119.2,US,mobile,referral
25654,565,2021-03-19T13:10:48,card,0,117.76,117.76,GB,desktop,organic
25655,1526,2025-09-05T14:59:20,cod,15,179.88,152.9,AU,desktop,referral
25656,9615,2024-03-23T13:39:47,card,0,18.5,18.5,US,mobile,paid
25657,6211,2024-12-24T09:18:18,card,10,142.71,128.44,US,mobile,direct
25658,5913,2020-08-04T07:48:53,card,5,83.63,79.45,BR,mobile,paid
25659,10843,2024-11-15T05:12:00,card,0,8.82,8.82,SG,desktop,organic
25660,18610,2020-08-05T20:05:01,card,0,51.2,51.2,IN,mobile,email
25661,1605,2025-10-06T06:50:01,card,5,92.11,87.5,US,desktop,organic
25662,3572,2021-12-09T03:38:57,card,15,166.15,141.23,BR,desktop,social
25663,8843,2024-12-19T11:30:05,card,20,216.25,173.0,GB,desktop,direct
25664,5626,2024-09-07T14:04:11,paypal,0,19.58,19.58,FR,desktop,direct
25665,1648,2020-06-29T19:08:50,card,0,289.87,289.87,SG,desktop,organic
25666,9645,2021-10-13T02:42:12,paypal,0,102.86,102.86,SE,desktop,email
25667,919,2022-07-29T01:32:13,card,0,479.39,479.39,BR,mobile,paid
25668,10313,2025-08-20T01:31:55,card,0,126.84,126.84,US,mobile,direct
25669,3326,2020-12-01T09:07:32,card,0,22.01,22.01,AU,mobile,direct
25670,18649,2023-09-03T04:35:27,card,15,35.25,29.96,JP,mobile,organic
25671,7017,2024-12-13T06:49:03,paypal,20,53.18,42.54,US,desktop,social
25672,5129,2021-03-04T07:32:23,card,5,17.6,16.72,GB,desktop,organic
25673,18642,2025-08-18T03:09:45,card,0,144.63,144.63,AE,desktop,organic
25674,13699,2025-06-20T20:47:56,card,0,97.91,97.91,GB,mobile,referral
25675,6185,2020-05-11T03:12:58,card,15,86.46,73.49,AU,desktop,paid
25676,18180,2023-02-21T08:18:56,card,0,256.63,256.63,US,desktop,organic
25677,5757,2024-02-12T04:47:18,card,10,77.14,69.43,IN,mobile,organic
25678,12165,2022-06-05T16:58:19,card,0,89.17,89.17,JP,mobile,organic
25679,9422,2022-08-24T23:55:00,cod,10,63.15,56.84,GB,mobile,direct
25680,12846,2020-12-06T01:31:26,card,0,54.43,54.43,IN,mobile,email
25681,11142,2022-01-29T11:49:23,card,0,60.0,60.0,AU,desktop,organic
25682,12920,2020-03-14T11:09:22,card,0,10.64,10.64,US,mobile,direct
25683,2226,2021-04-01T21:10:28,card,5,206.37,196.05,BR,desktop,organic
25684,6783,2020-12-28T01:45:26,card,5,185.93,176.63,US,mobile,direct
25685,19235,2020-05-23T22:38:26,card,15,172.16,146.34,US,desktop,direct
25686,17575,2025-01-12T17:16:09,card,15,42.77,36.35,BR,mobile,organic
25687,14232,2022-07-12T17:51:57,card,0,141.42,141.42,IN,mobile,direct
25688,5574,2020-11-30T14:02:35,card,20,226.4,181.12,AU,desktop,email
25689,11881,2022-03-26T19:13:35,card,0,7.91,7.91,CA,desktop,paid
25690,17313,2023-07-18T08:15:03,card,0,75.61,75.61,SG,tablet,social
25691,4387,2024-01-07T11:02:15,wallet,0,102.67,102.67,FR,mobile,paid
25692,2363,2024-06-19T01:26:43,card,0,248.33,248.33,US,desktop,paid
25693,2021,2021-06-05T03:49:27,paypal,20,40.19,32.15,JP,desktop,referral
25694,12485,2022-04-14T18:26:04,paypal,0,37.32,37.32,BR,desktop,organic
25695,5428,2020-09-28T01:15:29,cod,0,28.04,28.04,MX,mobile,organic
25696,5546,2023-11-14T22:16:53,card,0,95.95,95.95,DE,desktop,organic
